des,orbit_id,jd,cd,dist,dist_min,dist_max,v_rel,v_inf,t_sigma_f,h,diameter,diameter_sigma,fullname
2023 VU4,2,2460260.427634735,2023-Nov-11 22:16,0.0316274015990436,0.0315164784100181,0.0317383200660987,5.27989442529825,5.26391425798073,< 00:01,26.49,,,       (2023 VU4)
2023 UQ4,11,2460260.458424168,2023-Nov-11 23:00,0.0273226704171576,0.0273143919157671,0.0273309489048636,8.39863135414532,8.38701202064355,< 00:01,24.74,,,       (2023 UQ4)
2023 VF3,2,2460260.502676085,2023-Nov-12 00:04,0.0227577347047031,0.0226297306233904,0.0228857347810165,9.03722793197945,9.02426331421073,< 00:01,26.38,,,       (2023 VF3)
2023 VK9,2,2460260.509234173,2023-Nov-12 00:13,0.0183429055620108,0.018218444520877,0.0184673635658847,12.6943180617469,12.6828700326727,< 00:01,26.40,,,       (2023 VK9)
2023 VV7,4,2460260.667935086,2023-Nov-12 04:02,0.0151099191492877,0.0150845439227283,0.0151352938007992,7.04315711310711,7.01807542161735,< 00:01,26.67,,,       (2023 VV7)
2023 VR3,8,2460261.080704471,2023-Nov-12 13:56,0.0152026181114926,0.0151791074761774,0.0152261283171933,7.72681125928452,7.704095224398,< 00:01,26.50,,,       (2023 VR3)
2023 VK1,9,2460261.221207747,2023-Nov-12 17:19,0.0257391673780644,0.025690178664456,0.025788155625401,9.09541539314791,9.08402687276979,< 00:01,25.64,,,       (2023 VK1)
2023 WD,4,2460261.242055192,2023-Nov-12 17:49,0.0210544282208947,0.0209750384815273,0.0211338164819102,10.0958843820177,10.0833415849094,< 00:01,26.59,,,       (2023 WD)
2023 VN7,13,2460261.346960891,2023-Nov-12 20:20,0.0145936568862266,0.0145831791814589,0.014604134365034,4.9385027906409,4.90139306708028,< 00:01,25.51,,,       (2023 VN7)
2023 TZ2,7,2460261.402255700,2023-Nov-12 21:39,0.0486510810763579,0.0486351092224532,0.048667052779264,2.7768954362053,2.7571024707464,< 00:01,25.89,,,       (2023 TZ2)
2023 VY1,19,2460261.946315866,2023-Nov-13 10:43,0.0226705089225157,0.0226490472541512,0.022691970348814,6.30621145827808,6.2875465552143,< 00:01,25.04,,,       (2023 VY1)
2023 VG7,3,2460262.048784750,2023-Nov-13 13:10,0.0125499996646001,0.0125036535578177,0.0125963443569237,9.96536469928578,9.94403717597681,< 00:01,28.08,,,       (2023 VG7)
2014 BA3,18,2460262.141790770,2023-Nov-13 15:24,0.0401489731837461,0.0379612796974841,0.042970524529566,2.71744109362602,2.69290855012569,1_11:30,28.32,,,       (2014 BA3)
2023 VQ7,4,2460262.175832103,2023-Nov-13 16:13,0.0148379549783226,0.0148191742838575,0.0148567355621528,12.3476166934884,12.3330650799871,< 00:01,24.94,,,       (2023 VQ7)
2023 VV1,11,2460262.234479421,2023-Nov-13 17:38,0.00511692422239531,0.00511655970984332,0.00511728873024577,3.6609934615366,3.51588328202884,< 00:01,28.94,,,       (2023 VV1)
2023 VP4,3,2460262.245931986,2023-Nov-13 17:54,0.00779583792792695,0.00777879816900571,0.0078128760887294,5.71430469398144,5.6541766470465,< 00:01,28.49,,,       (2023 VP4)
2023 VX,2,2460262.485682557,2023-Nov-13 23:39,0.0446199567884357,0.0441718759544143,0.0450680288633976,11.1206336379297,11.1152625956824,< 00:01,24.17,,,       (2023 VX)
2023 WE,3,2460262.575491330,2023-Nov-14 01:49,0.00767704390551882,0.00765857815320545,0.00769550918223885,10.8340007403831,10.8019178868421,00:02,27.41,,,       (2023 WE)
2023 VY20,1,2460262.737912327,2023-Nov-14 05:43,0.0108592487257923,0.0108073258306615,0.0109111543334276,3.65278649295758,3.58498524469232,00:01,28.45,,,       (2023 VY20)
2023 VR4,20,2460262.793623242,2023-Nov-14 07:03,0.0459295764618291,0.0458808002550428,0.0459783525601031,10.5297015011399,10.5241906647484,< 00:01,22.97,,,       (2023 VR4)
2023 WT,2,2460262.965428805,2023-Nov-14 11:10,0.0374337929366649,0.0371904709885622,0.0376771123708273,13.3569930264678,13.3516630353757,< 00:01,24.45,,,       (2023 WT)
2023 UO,18,2460263.514770351,2023-Nov-15 00:21,0.0164539998381567,0.0164470065346229,0.0164609930999181,6.803178955315,6.77933431774576,< 00:01,25.01,,,       (2023 UO)
2023 XN,8,2460263.627064755,2023-Nov-15 03:03,0.0453418414315871,0.045341534589231,0.045342148273969,13.8773281672904,13.8730929702509,< 00:01,23.57,,,       (2023 XN)
2023 VL6,7,2460263.901678030,2023-Nov-15 09:38,0.0224489264233894,0.0223990124943544,0.0224988383394257,5.06099166448713,5.03748500536764,< 00:01,26.64,,,       (2023 VL6)
2023 WC,2,2460264.408285750,2023-Nov-15 21:48,0.0307956393157435,0.0306901375371199,0.0309011396019253,9.09880682243685,9.08929276421955,< 00:01,25.09,,,       (2023 WC)
2021 TN3,8,2460264.418450397,2023-Nov-15 22:03,0.0436274945321811,0.0436264858952781,0.0436285031690567,6.25950239858918,6.24973787305566,< 00:01,25.26,,,       (2021 TN3)
2023 XE3,21,2460264.510360997,2023-Nov-16 00:15,0.0144551630707064,0.0144523914233085,0.0144579346764384,2.54101559830854,2.46740874718224,< 00:01,27.53,,,       (2023 XE3)
2019 VL5,8,2460264.555654622,2023-Nov-16 01:20,0.0218585535708012,0.0218582245293486,0.0218588826125185,8.22077172898526,8.20593047668479,< 00:01,25.87,,,       (2019 VL5)
2023 WA,3,2460265.653486311,2023-Nov-17 03:41,0.000183015593232769,0.000182931470440699,0.000183099710591127,17.9468199890186,17.11639085858,< 00:01,28.49,,,       (2023 WA)
2023 WU,5,2460265.731198589,2023-Nov-17 05:33,0.00498064958875506,0.00497618709487425,0.00498511198294776,9.17477143084689,9.11627656153583,< 00:01,27.16,,,       (2023 WU)
2023 VG5,8,2460265.757352314,2023-Nov-17 06:11,0.0147037475820332,0.0146220594435359,0.0147854351175251,23.2867852677023,23.2790022617668,< 00:01,25.71,,,       (2023 VG5)
2023 VX4,4,2460265.766592089,2023-Nov-17 06:24,0.0180119530965143,0.0179443269128529,0.0180795695268061,3.94406933678809,3.9063827437329,< 00:01,27.55,,,       (2023 VX4)
2023 VX7,4,2460265.772495808,2023-Nov-17 06:32,0.0063998556499716,0.00639119049508771,0.00640852063772214,10.8234078974771,10.7848732000624,< 00:01,27.04,,,       (2023 VX7)
2023 VK4,4,2460266.105213384,2023-Nov-17 14:32,0.0314397279301126,0.0312404558401112,0.0316389969768763,11.8583246000294,11.8511756679155,< 00:01,25.83,,,       (2023 VK4)
2023 VR9,7,2460266.148143539,2023-Nov-17 15:33,0.00835458435088454,0.00834447979825018,0.00836468864215642,7.74424811226199,7.70295595044891,< 00:01,27.63,,,       (2023 VR9)
2023 VW7,4,2460266.471389423,2023-Nov-17 23:19,0.0187620160243487,0.0187195937712098,0.0188044377372663,10.0661666674895,10.0520486603303,< 00:01,26.41,,,       (2023 VW7)
2023 XC10,2,2460266.608213182,2023-Nov-18 02:36,0.04300923695305,0.0424030721090232,0.0436153857359638,10.5078845634382,10.5019872092326,00:21,24.65,,,       (2023 XC10)
2023 WB,6,2460266.992430608,2023-Nov-18 11:49,0.00445897725660003,0.00445596032245204,0.00446199415966072,12.6025676710201,12.555062885664,< 00:01,26.54,,,       (2023 WB)
2019 LB1,2,2460267.277791212,2023-Nov-18 18:40,0.0403285259648545,0.0401907489661014,0.0405122138068494,4.16197874981826,4.14607385629053,06:19,27.0,,,       (2019 LB1)
2023 WA2,5,2460267.408280720,2023-Nov-18 21:48,0.0101159536203337,0.0100930543063684,0.010138852614865,12.9757920494246,12.955477287037,< 00:01,25.03,,,       (2023 WA2)
2016 DK1,23,2460267.757403692,2023-Nov-19 06:11,0.013520322656194,0.0130085488473341,0.0523087111570708,6.75130462546159,6.72205101169514,9_17:29,27.5,,,       (2016 DK1)
2023 WY1,3,2460267.869470959,2023-Nov-19 08:52,0.00452644549684284,0.00452282916094204,0.00453006173186483,8.24333993286568,8.17161911165826,< 00:01,27.74,,,       (2023 WY1)
2021 WB2,8,2460267.905658598,2023-Nov-19 09:44,0.0281949050925548,0.02819417118583,0.0281956389993132,16.2537350628351,16.2479198416139,< 00:01,24.58,,,       (2021 WB2)
2023 WE2,5,2460267.921582773,2023-Nov-19 10:07,0.00162266083274438,0.00161980841941839,0.00162551269181275,7.26175951332102,7.03200288980317,< 00:01,27.04,,,       (2023 WE2)
2023 VT7,10,2460268.206133504,2023-Nov-19 16:57,0.0383719724183132,0.038241440534627,0.038502503216502,10.5975042729594,10.5909499331328,< 00:01,24.05,,,       (2023 VT7)
2022 VR1,10,2460268.256392748,2023-Nov-19 18:09,0.0207652132195937,0.0207651268277165,0.0207652996116727,6.07840564674007,6.05725895705188,< 00:01,24.79,,,       (2022 VR1)
2023 VB10,4,2460268.399118467,2023-Nov-19 21:35,0.0362921633891739,0.0359306970930961,0.0366536214219362,11.3741182983064,11.3676616810645,00:01,26.27,,,       (2023 VB10)
2023 WC2,3,2460268.484175110,2023-Nov-19 23:37,0.0220346599397477,0.0219349386086407,0.0221343764339599,6.74490776233396,6.7269559491782,< 00:01,25.11,,,       (2023 WC2)
2023 WF2,2,2460268.694980321,2023-Nov-20 04:41,0.0066445604751703,0.00661010779934461,0.00667502090018198,8.0255320107534,7.9754097618108,00:04,27.51,,,       (2023 WF2)
2023 VE7,6,2460268.721423990,2023-Nov-20 05:19,0.0360005570927549,0.0357292879104981,0.036271824725586,19.6724836407395,19.6687210630461,< 00:01,24.72,,,       (2023 VE7)
2023 VE4,4,2460269.238890246,2023-Nov-20 17:44,0.0339916470900387,0.0337000475721493,0.034283240791171,11.6166135803515,11.6098638442306,< 00:01,24.87,,,       (2023 VE4)
2023 WZ1,1,2460269.349746731,2023-Nov-20 20:24,0.00105210417218486,0.00105104241719989,0.00105316590025852,16.5230437454731,16.3690539158068,< 00:01,28.94,,,       (2023 WZ1)
2023 WQ2,1,2460269.471100884,2023-Nov-20 23:18,0.0456527654458724,0.0454258761745659,0.0458796533107555,12.9967864230215,12.9922949961553,00:04,24.60,,,       (2023 WQ2)
2023 VW5,12,2460269.593875992,2023-Nov-21 02:15,0.0113734737471314,0.0113534800848985,0.011393467146523,11.1847251646825,11.1637598620997,< 00:01,25.45,,,       (2023 VW5)
2023 WG2,3,2460269.665093485,2023-Nov-21 03:58,0.00516061969857566,0.00513371124519839,0.0051875276053179,22.9614138145894,22.9389168107275,< 00:01,26.78,,,       (2023 WG2)
2023 WW2,3,2460269.854442399,2023-Nov-21 08:30,0.0437503367009745,0.0433622913560997,0.0441383779195862,13.5979452003717,13.5934657037848,< 00:01,24.80,,,       (2023 WW2)
2023 WV,4,2460271.133266408,2023-Nov-22 15:12,0.00587292937718125,0.00586470824202759,0.00588115041024076,14.0489508788155,14.0166202844254,< 00:01,26.82,,,       (2023 WV)
2023 WJ1,5,2460271.197593202,2023-Nov-22 16:45,0.0300601000658081,0.0299627102655253,0.0301574853086164,4.93145976422751,4.9134528180551,< 00:01,26.29,,,       (2023 WJ1)
2023 VC7,7,2460271.824231895,2023-Nov-23 07:47,0.0272229444668469,0.0271343074027282,0.0273115798318259,8.13317653768928,8.12113342589294,< 00:01,25.86,,,       (2023 VC7)
2023 VH6,16,2460271.992157333,2023-Nov-23 11:49,0.0175247226952079,0.0175236739069015,0.0175257714827852,7.32767440690543,7.30689604922071,< 00:01,25.60,,,       (2023 VH6)
2019 UT6,41,2460272.823515941,2023-Nov-24 07:46,0.0231451680768432,0.023145072243914,0.0231452639097737,13.2037999638623,13.1950783563382,< 00:01,21.92,,,       (2019 UT6)
2023 XN14,4,2460272.826624552,2023-Nov-24 07:50,0.0450408700090647,0.0449506251046681,0.0451311146285333,9.73535144015641,9.72927303629255,00:04,23.61,,,       (2023 XN14)
2023 XV10,2,2460273.484901745,2023-Nov-24 23:38,0.0337741004881087,0.0331814884664971,0.0343666439856517,6.78204820044625,6.77040585134242,00:17,25.43,,,       (2023 XV10)
2019 CZ2,34,2460274.270588756,2023-Nov-25 18:30,0.00706597927577685,0.00706589624614776,0.00706606230541237,5.83513611016832,5.77015096321878,< 00:01,24.60,,,       (2019 CZ2)
2023 VH5,3,2460274.330325246,2023-Nov-25 19:56,0.0458982972739798,0.0451455636323452,0.0466509961571482,9.03780562301181,9.03138011904875,00:02,25.16,,,       (2023 VH5)
2023 XP5,2,2460274.411551050,2023-Nov-25 21:53,0.0444541258446972,0.0440401863492314,0.0448680566063437,10.5231206151017,10.5174232596399,00:03,25.66,,,       (2023 XP5)
2023 WN2,3,2460274.685017718,2023-Nov-26 04:26,0.0189316099632503,0.01879112218969,0.019072095085208,14.8768114202125,14.8673478914684,< 00:01,23.34,,,       (2023 WN2)
2023 WT2,3,2460274.699292971,2023-Nov-26 04:47,0.00551298553359502,0.00549544098978173,0.00553052949118722,13.5512363831105,13.5155239679307,< 00:01,27.77,,,       (2023 WT2)
2023 XD2,5,2460275.013058620,2023-Nov-26 12:19,0.0380819588792351,0.0379288635696981,0.038235052724037,10.8656180673965,10.8591768584542,< 00:01,25.26,,,       (2023 XD2)
2023 VM1,5,2460275.127558365,2023-Nov-26 15:04,0.0278360389967328,0.0276023093047039,0.0280697594078652,8.8532527928581,8.84243428197047,00:01,24.62,,,       (2023 VM1)
2023 XT20,1,2460275.275910181,2023-Nov-26 18:37,0.0314954810285239,0.0313338381074258,0.0316571229705601,16.5681603464685,16.5630534534547,< 00:01,25.61,,,       (2023 XT20)
2023 XQ,2,2460276.258996921,2023-Nov-27 18:13,0.0187433971012536,0.0186772018801304,0.0188095911997092,10.7988043212151,10.7856322724716,< 00:01,25.29,,,       (2023 XQ)
2013 UB3,8,2460276.473618120,2023-Nov-27 23:22,0.0473964893709222,0.0473941813522628,0.0473987974116092,5.41042083924023,5.40002037421009,< 00:01,25.8,,,       (2013 UB3)
2023 XK3,1,2460276.533546739,2023-Nov-28 00:48,0.00756651849095444,0.00752496745228863,0.00760806846990036,18.0315712673841,18.0120315598369,00:05,27.04,,,       (2023 XK3)
2023 XM2,3,2460276.783465747,2023-Nov-28 06:48,0.00820666269388262,0.00817757530113843,0.00823574703930806,6.46060991047992,6.41015873552169,< 00:01,26.66,,,       (2023 XM2)
2023 WE1,1,2460276.882777165,2023-Nov-28 09:11,0.0199141132407024,0.0198151671605154,0.0200130579327029,13.0405318593096,13.030267613811,00:10,26.68,,,       (2023 WE1)
2023 XN1,2,2460276.895724719,2023-Nov-28 09:30,0.0293639457946858,0.0289302399815532,0.0297976358341749,12.2816153703543,12.2742248819594,00:02,26.42,,,       (2023 XN1)
2023 XW1,2,2460276.989015906,2023-Nov-28 11:44,0.0140935779688291,0.0140587864605191,0.0141283672132939,5.42073624288489,5.38574682536461,00:01,27.51,,,       (2023 XW1)
2023 XG3,1,2460277.328124957,2023-Nov-28 19:52,0.0148331999383307,0.0147813274609056,0.0148850721133421,18.4652661395223,18.4555356121546,00:05,25.41,,,       (2023 XG3)
2023 VR5,6,2460277.389262987,2023-Nov-28 21:21,0.0136178809671099,0.0135650866428625,0.0136706584418717,3.0256106199887,2.96023629571286,00:01,27.69,,,       (2023 VR5)
2023 XQ2,2,2460277.566829724,2023-Nov-29 01:36,0.0251134947670345,0.0248069498421117,0.0254200188438215,8.70146640740419,8.68926479128906,< 00:01,25.77,,,       (2023 XQ2)
2023 XG,4,2460277.689401237,2023-Nov-29 04:33,0.0266274375395955,0.0265770136457931,0.0266778602763291,5.19316366961481,5.1738591533615,< 00:01,26.06,,,       (2023 XG)
2023 XF3,3,2460277.873230902,2023-Nov-29 08:57,0.0370631119797843,0.0369268729963258,0.0371993492522944,9.26667921179071,9.25891802290807,< 00:01,26.37,,,       (2023 XF3)
2023 XA3,4,2460277.895383542,2023-Nov-29 09:29,0.0153767567239788,0.0153285732001405,0.0154249381400087,7.23539497686412,7.21140632125791,00:02,27.32,,,       (2023 XA3)
2023 VY8,3,2460278.288179048,2023-Nov-29 18:55,0.0436408620304239,0.0429916659440484,0.0442900522197713,19.9530419179456,19.9499817643442,< 00:01,25.10,,,       (2023 VY8)
2023 XR4,1,2460278.452044818,2023-Nov-29 22:51,0.0230657488433603,0.0229133419144138,0.0232181490519231,8.56479970373956,8.55130168759605,< 00:01,27.01,,,       (2023 XR4)
2023 XG4,5,2460278.646193165,2023-Nov-30 03:31,0.0011730953451581,0.00116946304073711,0.00117672682321917,8.81600521957939,8.55449007820758,00:06,27.88,,,       (2023 XG4)
2023 XA1,3,2460278.651742177,2023-Nov-30 03:39,0.0273939792585414,0.027239970766446,0.0275479852967604,11.0154668883206,11.0066334762101,< 00:01,24.10,,,       (2023 XA1)
2023 XF6,1,2460278.679936684,2023-Nov-30 04:19,0.049627410108725,0.0490453550771834,0.0502094525266143,10.8351569813214,10.8302007122306,< 00:01,25.51,,,       (2023 XF6)
2023 XC4,3,2460278.809635119,2023-Nov-30 07:26,0.025066068196695,0.024936204051877,0.0251959310607718,14.9357835588401,14.9286648433206,00:01,25.20,,,       (2023 XC4)
2023 WC1,5,2460278.868875899,2023-Nov-30 08:51,0.0144390698246393,0.0143879396307195,0.0144901978034336,7.77453417491416,7.75076231111598,< 00:01,26.48,,,       (2023 WC1)
2020 XN2,19,2460279.052579211,2023-Nov-30 13:16,0.0401319582195169,0.0401315279886387,0.0401323884505205,13.7890671689114,13.7842514296808,< 00:01,23.38,,,       (2020 XN2)
2023 XJ7,1,2460279.469907336,2023-Nov-30 23:17,0.0230108144998906,0.0228888123225409,0.0231328110566206,7.29020097712477,7.27430033210238,00:01,27.36,,,       (2023 XJ7)
2023 XS12,1,2460279.542393695,2023-Dec-01 01:01,0.00676493249045576,0.00648702888843639,0.00704261388985549,8.44158450493291,8.39479697391166,00:42,25.90,,,       (2023 XS12)
2023 XB1,18,2460279.629773719,2023-Dec-01 03:07,0.0355579171986726,0.0355286177139887,0.0355872166522456,15.1655971086034,15.1606552843885,< 00:01,22.48,,,       (2023 XB1)
2023 WD3,3,2460279.730161779,2023-Dec-01 05:31,0.0205341979407037,0.0202796454135471,0.0207887422345977,14.0864484493199,14.0772338772456,< 00:01,25.11,,,       (2023 WD3)
2023 VM7,5,2460279.881774992,2023-Dec-01 09:10,0.0164235534114807,0.0163421264843201,0.0165049553634802,3.19740464143919,3.14625585985553,00:02,27.59,,,       (2023 VM7)
2023 XE,3,2460279.986012500,2023-Dec-01 11:40,0.0333919907476871,0.0332265585942577,0.033557418006759,7.33772903179312,7.32684648496146,< 00:01,26.42,,,       (2023 XE)
2023 XU2,2,2460280.308568654,2023-Dec-01 19:24,0.0293674614693189,0.0292470059614982,0.0294879162845727,15.8821005157189,15.8763868327938,00:01,25.23,,,       (2023 XU2)
2023 XG1,1,2460281.041486961,2023-Dec-02 13:00,0.0104029686822527,0.0102623926747673,0.0105314377974606,13.8136191237368,13.7950650468153,00:02,23.97,,,       (2023 XG1)
2023 XM1,8,2460281.171106544,2023-Dec-02 16:06,0.0205974517733651,0.0205601671218225,0.0206347362517244,14.2318969797871,14.2228046574939,< 00:01,24.47,,,       (2023 XM1)
2023 XJ,2,2460281.305220887,2023-Dec-02 19:20,0.000706178631162718,0.000705245668367885,0.000707111525395604,15.7337294059343,15.4920641051517,< 00:01,28.67,,,       (2023 XJ)
2023 XU,1,2460281.343587034,2023-Dec-02 20:15,0.00318924580913864,0.00318215016795932,0.00319634135881775,11.6613738244542,11.589509241937,00:03,29.59,,,       (2023 XU)
2023 XD12,3,2460281.781856877,2023-Dec-03 06:46,0.0486270380993227,0.0482188892426694,0.0490351768437709,8.57645693515339,8.57006564580518,< 00:01,24.90,,,       (2023 XD12)
2023 XO3,1,2460281.892965659,2023-Dec-03 09:26,0.00349582302438144,0.00349442205421845,0.00349722393969565,5.7587762410107,5.62486666025015,< 00:01,27.52,,,       (2023 XO3)
1998 WB2,58,2460282.019491043,2023-Dec-03 12:28,0.0281525115598265,0.028152509714329,0.028152513405324,14.2056041540364,14.1989401173191,< 00:01,21.85,0.150,0.007,       (1998 WB2)
2023 XL1,5,2460282.252157175,2023-Dec-03 18:03,0.0268681821545844,0.0267650979499866,0.0269712622411926,6.19076122380167,6.17472164393271,< 00:01,26.50,,,       (2023 XL1)
2023 XW9,1,2460282.364676495,2023-Dec-03 20:45,0.0181940050557304,0.0180677767451995,0.018320230249156,15.672309674084,15.6629624948549,00:38,26.17,,,       (2023 XW9)
2023 XL2,2,2460282.495781857,2023-Dec-03 23:54,0.000741375371925769,0.00074028632052507,0.000742464165826793,7.82280038302522,7.34903190215811,< 00:01,30.17,,,       (2023 XL2)
2023 XA,7,2460282.708262049,2023-Dec-04 05:00,0.0136597034489638,0.0136446552977897,0.0136747513163169,6.73906373676323,6.71005644340418,< 00:01,26.21,,,       (2023 XA)
2023 XX2,2,2460282.975832730,2023-Dec-04 11:25,0.00384560746719587,0.00381751586692902,0.00387369826690871,19.4155712928012,19.3798524895266,00:17,27.12,,,       (2023 XX2)
2023 XG7,2,2460282.976226416,2023-Dec-04 11:26,0.0335437494067059,0.0333989848801518,0.0336885040769132,4.50206177031119,4.48438337586286,< 00:01,26.83,,,       (2023 XG7)
2023 XP,2,2460282.995952270,2023-Dec-04 11:54,0.0377266090090366,0.0373832203663009,0.0380699850578575,8.13908307169066,8.13040105135166,00:08,26.10,,,       (2023 XP)
2023 XB,1,2460283.062268438,2023-Dec-04 13:30,0.00277599255457845,0.00276734675763949,0.00278463792717266,14.4223686417842,14.3556629379854,< 00:01,28.84,,,       (2023 XB)
